EAN_13,categorie,code,description,marque,nom,prix,reference_fabricant,remise_pourcentage,url_produit
3551763700067,Raccordement - Accessoires,B8535900,"L'élément droit Apollo Pellets Simple Paroi est conçu pour l'évacuation des fumées des poêles à granulés. Fabriqué en émail avec une épaisseur de 0,7 mm, cet élément est monté avec un joint viton pour assurer une étanchéité parfaite. Avec un diamètre de Ø180 mm et une longueur de 500 mm, il est idéal pour le raccordement des appareils dans la pièce où ils sont installés.",Joncoux,Elément droit - largeur 500 mm - Email 0.7mm - Noir mat - Ø180 - Joncoux,30.52,jon-370006,N/A,https://www.centrale-brico.com/joncoux-element-droit-largeur-500-mm-email-07mm-noir-mat-180-b8535900
3551763700036,Raccordement - Accessoires,B8535800,"L'élément droit Apollo Pellets Simple Paroi est conçu pour l'évacuation des fumées des poêles à granulés. Fabriqué en émail avec une épaisseur de 0,7 mm, cet élément est monté avec un joint viton pour assurer une étanchéité parfaite. Avec un diamètre de Ø180 mm et une longueur de 250 mm, il est idéal pour le raccordement des appareils dans la pièce où ils sont installés.",Joncoux,Elément droit - largeur 250 mm - Email 0.7mm - Noir mat - Ø180 - Joncoux,25.18,jon-370003,N/A,https://www.centrale-brico.com/joncoux-element-droit-largeur-250-mm-email-07mm-noir-mat-180-b8535800
3551763700340,Raccordement - Accessoires,B8535700,"Optimisez l'efficacité et l'esthétique de votre système de chauffage avec notre manchon buse F/F JONCOUX en émail noir mat, conçu pour un ajustement parfait et une performance durable. Ce composant essentiel, doté d'un diamètre de 150 mm, garantit un raccordement homogène entre l'appareil et le conduit, tout en apportant une touche élégante à votre installation.
",Joncoux,Manchon et buse F/F émaillé - diamètre 150 mm - Noir mat - A.BISTRE - Joncoux,29.51,jon-370034,N/A,https://www.centrale-brico.com/joncoux-manchon-et-buse-ff-emaille-diametre-150-mm-noir-mat-abistre-b8535700
3551763700326,Raccordement - Accessoires,B8535600,"Optimisez l'efficacité et l'esthétique de votre système de chauffage avec notre manchon buse F/F JONCOUX en émail noir mat, conçu pour un ajustement parfait et une performance durable. Ce composant essentiel, doté d'un diamètre de 153/150 mm, garantit un raccordement homogène entre l'appareil et le conduit, tout en apportant une touche élégante à votre installation.",Joncoux,Manchon et buse F/F émaillé - diamètre 153/150 mm - Noir mat - A.BISTRE - Joncoux,33.34,jon-370032,N/A,https://www.centrale-brico.com/joncoux-manchon-et-buse-ff-emaille-diametre-153150-mm-noir-mat-abistre-b8535600
3551769700320,Raccordement - Accessoires,B8535500,"Assurez une suspension élégante et sûre de votre conduit de poêle à pellets avec notre collier en émail noir mat de 150 mm, conçu par Joncoux. Ce collier garantit une fixation solide et durable, tout en répondant aux normes européennes de sécurité. Sa finition en émail noir mat apporte une touche d'élégance à votre installation, tout en facilitant l'installation et le maintien du conduit de raccordement.",Joncoux,"Collier de suspension pour raccordement - Email 0,7mm - noir - Ø150 - Joncoux",27.58,jon-970032,N/A,https://www.centrale-brico.com/joncoux-collier-de-suspension-pour-raccordement-email-07mm-noir-150-b8535500
3551769700474,Raccordement - Accessoires,B8535400,"La rosace à ressort en émail noir est conçue pour offrir une finition esthétique au plafond lors de l'installation de poêles à bois (bûches) et de poêles à pellets. Autoportante et facile à installer, cette rosace est fabriquée en émaillé 0,7 mm, capable de supporter des températures élevées. Livrée dans un emballage individuel avec film thermorétractable pour une protection optimale avant l'installation, elle est disponible en finition noire ou grise.",Joncoux,Rosace pour ressort email - noire - Ø150mm - pour pellets et bûches - Joncoux,22.92,jon-970047,N/A,https://www.centrale-brico.com/joncoux-rosace-pour-ressort-email-noire-150mm-pour-pellets-et-buches-b8535400
3551763700111,Raccordement - Accessoires,B8535300,"Le coude émaillé de 45°, avec un diamètre de 150 mm, est conçu pour assurer une étanchéité parfaite dans le raccordement des poêles à bois. Fabriqué en acier avec un revêtement en émail de 0,7 mm d'épaisseur, il garantit une durabilité et une performance optimale. Ce composant, avec une longueur de 16 cm, est idéal pour les installations nécessitant un dévoiement de conduit de fumée.",Joncoux,"Coude émaillé de 45° d'angle - pour raccordement - diamètre 150 mm - longueur 16 cm - épaisseur 0,7 mm - Joncoux",40.19,jon-370011,N/A,https://www.centrale-brico.com/joncoux-coude-emaille-de-45-d-angle-pour-raccordement-diametre-150-mm-longueur-16-cm-epaisseur-07-mm-b8535300
3551763700081,Raccordement - Accessoires,B8535200,"L'élément droit Apollo Pellets Simple Paroi est conçu pour l'évacuation des fumées des poêles à granulés. Fabriqué en émail avec une épaisseur de 0,7 mm, cet élément est monté avec un joint viton pour assurer une étanchéité parfaite. Avec un diamètre de Ø150 mm et une longueur de 1000 mm, il est idéal pour le raccordement des appareils dans la pièce où ils sont installés.",Joncoux,Elément droit - largeur 1000 mm - Email 0.7mm - Noir mat - Ø150 - Joncoux,35.72,jon-370008,N/A,https://www.centrale-brico.com/joncoux-element-droit-largeur-1000-mm-email-07mm-noir-mat-150-b8535200
3551763700050,Raccordement - Accessoires,B8535100,"L'élément droit Apollo Pellets Simple Paroi est conçu pour l'évacuation des fumées des poêles à granulés. Fabriqué en émail avec une épaisseur de 0,7 mm, cet élément est monté avec un joint viton pour assurer une étanchéité parfaite. Avec un diamètre de Ø150 mm et une longueur de 500 mm, il est idéal pour le raccordement des appareils dans la pièce où ils sont installés.",Joncoux,Elément droit - largeur 500 mm - Email 0.7mm - Noir mat - Ø150 - Joncoux,25.9,jon-370005,N/A,https://www.centrale-brico.com/joncoux-element-droit-largeur-500-mm-email-07mm-noir-mat-150-b8535100
3551763700029,Raccordement - Accessoires,B8534400,"L'élément droit Apollo Pellets Simple Paroi est conçu pour l'évacuation des fumées des poêles à granulés. Fabriqué en émail avec une épaisseur de 0,7 mm, cet élément est monté avec un joint viton pour assurer une étanchéité parfaite. Avec un diamètre de Ø150 mm et une longueur de 250 mm, il est idéal pour le raccordement des appareils dans la pièce où ils sont installés.",Joncoux,Elément droit - largeur 250 mm - Email 0.7mm - Noir mat - Ø150 - Joncoux,23.2,jon-370002,N/A,https://www.centrale-brico.com/joncoux-element-droit-largeur-250-mm-email-07mm-noir-mat-150-b8534400
3551763700319,Raccordement - Accessoires,B8534300,"Optimisez l'efficacité et l'esthétique de votre système de chauffage avec notre manchon et buse F/F en émail noir mat A.BISTRE, conçu pour un ajustement parfait et une performance durable. Ce composant essentiel, avec un diamètre de 130/125 mm, garantit un raccordement homogène entre l'appareil et le conduit, tout en ajoutant une touche élégante à votre installation.",Joncoux,Manchon et buse F/F émaillé - diamètre 130/125 mm - Noir mat - A.BISTRE - Joncoux,35.39,jon-370031,N/A,https://www.centrale-brico.com/joncoux-manchon-et-buse-ff-emaille-diametre-130125-mm-noir-mat-abistre-b8534300
3551763700302,Raccordement - Accessoires,B8534200,"Optimisez l'efficacité et l'esthétique de votre système de chauffage avec notre manchon et buse F/F en émail noir mat A.BISTRE, conçu pour un ajustement parfait et une performance durable. Ce composant essentiel, avec un diamètre de 125/150 mm, garantit un raccordement homogène entre l'appareil et le conduit, tout en ajoutant une touche élégante à votre installation.",Joncoux,Manchon et buse F/F émaillé - diamètre 125/150 mm - Noir mat - A.BISTRE - Joncoux,35.39,jon-370030,N/A,https://www.centrale-brico.com/joncoux-manchon-et-buse-ff-emaille-diametre-125150-mm-noir-mat-abistre-b8534200
3551763700296,Raccordement - Accessoires,B8534100,"Optimisez l'efficacité et l'esthétique de votre système de chauffage avec notre manchon et buse F/F en émail noir mat A.BISTRE, conçu pour un ajustement parfait et une performance durable. Ce composant essentiel, avec un diamètre de 120/125 mm, garantit un raccordement homogène entre l'appareil et le conduit, tout en ajoutant une touche élégante à votre installation.",Joncoux,Manchon et buse F/F émaillé - diamètre 120/125 mm - Noir mat - A.BISTRE - Joncoux,35.39,jon-370029,N/A,https://www.centrale-brico.com/joncoux-manchon-et-buse-ff-emaille-diametre-120125-mm-noir-mat-abistre-b8534100
3551763700333,Raccordement - Accessoires,B8534000,"Optimisez l'efficacité et l'esthétique de votre système de chauffage avec notre manchon buse F/F JONCOUX en émail noir mat, conçu pour un ajustement parfait et une performance durable. Ce composant essentiel, doté d'un diamètre de 125 mm, garantit un raccordement homogène entre l'appareil et le conduit, tout en apportant une touche élégante à votre installation.",Joncoux,Manchon et buse F/F émaillé - diamètre 125 mm - Noir mat - A.BISTRE - Joncoux,26.52,jon-370033,N/A,https://www.centrale-brico.com/joncoux-manchon-et-buse-ff-emaille-diametre-125-mm-noir-mat-abistre-b8534000
3551769700306,Raccordement - Accessoires,B8533900,"Assurez une suspension élégante et sûre de votre conduit de poêle à pellets avec notre collier en émail noir mat de 125 mm, conçu par Joncoux. Ce collier garantit une fixation solide et durable, tout en répondant aux normes européennes de sécurité. Sa finition en émail noir mat apporte une touche d'élégance à votre installation, tout en facilitant l'installation et le maintien du conduit de raccordement.",Joncoux,"Collier de suspension pour raccordement - Email 0,7mm - noir - Ø125 - Joncoux",27.38,jon-970030,N/A,https://www.centrale-brico.com/joncoux-collier-de-suspension-pour-raccordement-email-07mm-noir-125-b8533900
3551769700450,Raccordement - Accessoires,B8533800,"La rosace à ressort en émail noir est conçue pour offrir une finition esthétique au plafond lors de l'installation de poêles à bois (bûches) et de poêles à pellets. Autoportante et facile à installer, cette rosace est fabriquée en émaillé 0,7 mm, capable de supporter des températures élevées. Livrée dans un emballage individuel avec film thermorétractable pour une protection optimale avant l'installation, elle est disponible en finition noire ou grise.",Joncoux,Rosace pour ressort email - noire - Ø125mm - pour pellets et bûches - Joncoux,19.0,jon-970045,N/A,https://www.centrale-brico.com/joncoux-rosace-pour-ressort-email-noire-125mm-pour-pellets-et-buches-b8533800
3551765481001,Raccordement - Accessoires,B8538900,"Le conduit semi-rigide en aluminium, obtenu par agrafage en spirale d'un feuillard ondulé, est conçu pour les systèmes de ventilation. Ce conduit est incombustible, avec un classement feu A1, assurant une sécurité optimale. Livré compressé en vrac ou sous film plastique avec une languette de suspension, il a une longueur de 1,5 mètre et un diamètre de 100 mm.",Joncoux,"Flexible de ventilation - longueur 1,5M - diamètre 100 mm - EMB - noir - Joncoux",56.27,jon-548100,N/A,https://www.centrale-brico.com/joncoux-flexible-de-ventilation-longueur-15m-diametre-100-mm-emb-noir-b8538900
3551765480806,Raccordement - Accessoires,B8538800,"Le conduit semi-rigide en aluminium, obtenu par agrafage en spirale d'un feuillard ondulé, est conçu pour les systèmes de ventilation. Ce conduit est incombustible, avec un classement feu A1, assurant une sécurité optimale. Livré compressé en vrac ou sous film plastique avec une languette de suspension, il a une longueur de 1,5 mètre et un diamètre de 80 mm.",Joncoux,"Flexible de ventilation - longueur 1,5M - diamètre 80 mm - EMB - noir - Joncoux",55.66,jon-548080,N/A,https://www.centrale-brico.com/joncoux-flexible-de-ventilation-longueur-15m-diametre-80-mm-emb-noir-b8538800
3551766401503,Raccordement - Accessoires,B8538700,"Le conduit semi-rigide en aluminium, obtenu par agrafage en spirale d'un feuillard ondulé, est conçu pour les systèmes de ventilation. Ce conduit est incombustible, avec un classement feu A1, assurant une sécurité optimale. Livré compressé en vrac ou sous film plastique avec une languette de suspension, il a une longueur de 1,5 mètre et un diamètre de 150 mm.",Joncoux,"Flexible de ventilation - longueur 1,5M - diamètre 150 mm - EMB - Joncoux",43.78,jon-640150,N/A,https://www.centrale-brico.com/joncoux-flexible-de-ventilation-longueur-15m-diametre-150-mm-emb-b8538700
3551766401251,Raccordement - Accessoires,B8538600,"Le conduit semi-rigide en aluminium, obtenu par agrafage en spirale d'un feuillard ondulé, est conçu pour les systèmes de ventilation. Ce conduit est incombustible, avec un classement feu A1, assurant une sécurité optimale. Livré compressé en vrac ou sous film plastique avec une languette de suspension, il a une longueur de 1,5 mètre et un diamètre de 125 mm.",Joncoux,"Flexible de ventilation - longueur 1,5M - diamètre 125 mm - EMB - Joncoux",42.48,jon-640125,N/A,https://www.centrale-brico.com/joncoux-flexible-de-ventilation-longueur-15m-diametre-125-mm-emb-b8538600
3551766401107,Raccordement - Accessoires,B8538500,"Le conduit semi-rigide en aluminium, obtenu par agrafage en spirale d'un feuillard ondulé, est conçu pour les systèmes de ventilation. Ce conduit est incombustible, avec un classement feu A1, assurant une sécurité optimale. Livré compressé en vrac ou sous film plastique avec une languette de suspension, il a une longueur de 1,5 mètre et un diamètre de 110 mm.",Joncoux,"Flexible de ventilation - longueur 1,5M - diamètre 110 mm - EMB - Joncoux",41.75,jon-640110,N/A,https://www.centrale-brico.com/joncoux-flexible-de-ventilation-longueur-15m-diametre-110-mm-emb-b8538500
3551766401008,Raccordement - Accessoires,B8538400,"Le conduit semi-rigide en aluminium, obtenu par agrafage en spirale d'un feuillard ondulé, est conçu pour les systèmes de ventilation. Ce conduit est incombustible, avec un classement feu A1, assurant une sécurité optimale. Livré compressé en vrac ou sous film plastique avec une languette de suspension, il a une longueur de 1,5 mètre et un diamètre de 100 mm.",Joncoux,"Flexible de ventilation - longueur 1,5M - diamètre 100 mm - EMB - Joncoux",41.03,jon-640100,N/A,https://www.centrale-brico.com/joncoux-flexible-de-ventilation-longueur-15m-diametre-100-mm-emb-b8538400
3551766400803,Raccordement - Accessoires,B8538300,"Le conduit semi-rigide en aluminium, obtenu par agrafage en spirale d'un feuillard ondulé, est conçu pour les systèmes de ventilation. Ce conduit est incombustible, avec un classement feu A1, assurant une sécurité optimale. Livré compressé en vrac ou sous film plastique avec une languette de suspension, il a une longueur de 1,5 mètre et un diamètre de 80 mm.",Joncoux,"Flexible de ventilation - longueur 1,5M - diamètre 80 mm - EMB - Joncoux",40.28,jon-640080,N/A,https://www.centrale-brico.com/joncoux-flexible-de-ventilation-longueur-15m-diametre-80-mm-emb-b8538300
3551760191202,Raccordement - Accessoires,B8538200,"La rosace en aluminium de diamètre 200 mm est spécialement conçue pour le raccordement des gaines dans les systèmes de chauffage au gaz. Fabriquée en aluminium de haute qualité, elle assure une finition soignée tout en offrant une étanchéité parfaite. Idéale pour les installations de gaz, cette rosace garantit une connexion durable et sécurisée.",Joncoux,Une rosace en aluminium de diamètre 200 mm - pour raccordement - Joncoux,35.68,jon-19120,N/A,https://www.centrale-brico.com/joncoux-une-rosace-en-aluminium-de-diametre-200-mm-pour-raccordement-b8538200
3551760191189,Raccordement - Accessoires,B8538100,"La rosace en aluminium de diamètre 180 mm est spécialement conçue pour le raccordement des gaines dans les systèmes de chauffage au gaz. Fabriquée en aluminium de haute qualité, elle assure une finition soignée tout en offrant une étanchéité parfaite. Idéale pour les installations de gaz, cette rosace garantit une connexion durable et sécurisée.",Joncoux,Une rosace en aluminium de diamètre 180 mm - pour raccordement - Joncoux,35.18,jon-19118,N/A,https://www.centrale-brico.com/joncoux-une-rosace-en-aluminium-de-diametre-180-mm-pour-raccordement-b8538100
3551760191158,Raccordement - Accessoires,B8538000,"La rosace en aluminium de diamètre 153 mm est spécialement conçue pour le raccordement des gaines dans les systèmes de chauffage au gaz. Fabriquée en aluminium de haute qualité, elle assure une finition soignée tout en offrant une étanchéité parfaite. Idéale pour les installations de gaz, cette rosace garantit une connexion durable et sécurisée.",Joncoux,Une rosace en aluminium de diamètre 153 mm - pour raccordement - Joncoux,14.1,jon-19115,N/A,https://www.centrale-brico.com/joncoux-une-rosace-en-aluminium-de-diametre-153-mm-pour-raccordement-b8538000
3551760191462,Raccordement - Accessoires,B8537900,"La rosace en aluminium de diamètre 146 mm est spécialement conçue pour le raccordement des gaines dans les systèmes de chauffage au gaz. Fabriquée en aluminium de haute qualité, elle assure une finition soignée tout en offrant une étanchéité parfaite. Idéale pour les installations de gaz, cette rosace garantit une connexion durable et sécurisée.",Joncoux,Une rosace en aluminium de diamètre 146 mm - pour raccordement - Joncoux,13.15,jon-19146,N/A,https://www.centrale-brico.com/joncoux-une-rosace-en-aluminium-de-diametre-146-mm-pour-raccordement-b8537900
